timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z
1628249880.836499,0.005988,-0.007777,0.000019,0.000291,0.000008,-0.000234,1.000000,0.000000,0.000000,0.000000
1628249880.949051,0.005937,-0.008665,0.000183,0.000291,0.000009,-0.000201,1.000000,0.000000,0.000000,0.000000
1628249881.049013,0.006844,-0.008909,0.000203,0.000299,0.000006,-0.000187,1.000000,0.000000,0.000000,0.000000
1628249881.148996,0.006254,-0.008786,0.000182,0.000287,0.000007,-0.000229,1.000000,0.000000,0.000000,0.000000
1628249881.236492,0.006515,-0.008368,0.000158,0.000294,0.000007,-0.000233,1.000000,0.000000,0.000000,0.000000
1628249881.336560,0.005698,-0.008484,0.000242,0.000292,0.000002,-0.000165,1.000000,0.000000,0.000000,0.000000
1628249881.436522,0.006397,-0.009241,0.000219,0.000295,0.000006,-0.000220,1.000000,0.000000,0.000000,0.000000
1628249881.549009,0.006340,-0.008876,0.000210,0.000292,0.000007,-0.000178,1.000000,0.000000,0.000000,0.000000
1628249881.649065,0.005593,-0.009087,0.000189,0.000288,0.000007,-0.000138,1.000000,0.000000,0.000000,0.000000
1628249881.736558,0.005578,-0.009337,0.000054,0.000293,0.000009,-0.000152,1.000000,0.000000,0.000000,0.000000
1628249881.849017,0.005238,-0.008898,0.000134,0.000288,0.000009,-0.000191,1.000000,0.000000,0.000000,0.000000
1628249881.949075,0.005249,-0.007573,0.000142,0.000286,0.000006,-0.000229,1.000000,0.000000,0.000000,0.000000
1628249882.036502,0.005022,-0.006584,0.000256,0.000289,-0.000002,-0.000237,1.000000,0.000000,0.000000,0.000000
1628249882.149023,0.005719,-0.006333,0.000130,0.000283,0.000006,-0.000283,1.000000,0.000000,0.000000,0.000000
1628249882.249028,0.005587,-0.006678,0.000175,0.000283,0.000004,-0.000229,1.000000,0.000000,0.000000,0.000000
1628249882.349001,0.006514,-0.005783,-0.000023,0.000283,-0.000001,-0.000302,1.000000,0.000000,0.000000,0.000000
1628249882.449091,0.007024,-0.006154,-0.000021,0.000282,0.000017,-0.000280,1.000000,0.000000,0.000000,0.000000
1628249882.549072,0.006956,-0.005788,0.000155,0.000289,-0.000002,-0.000182,1.000000,0.000000,0.000000,0.000000
1628249882.649077,0.006538,-0.007027,0.000290,0.000292,-0.000002,-0.000321,1.000000,0.000000,0.000000,0.000000
1628249882.749075,0.006534,-0.006518,0.000278,0.000284,0.000002,-0.000255,1.000000,0.000000,0.000000,0.000000
1628249882.849090,0.007040,-0.006993,0.000338,0.000286,-0.000003,-0.000249,1.000000,0.000000,0.000000,0.000000
1628249882.949034,0.008254,-0.006316,0.000180,0.000289,-0.000001,-0.000164,1.000000,0.000000,0.000000,0.000000
1628249883.049036,0.010032,-0.006357,0.000117,0.000286,-0.000013,-0.000198,1.000000,0.000000,0.000000,0.000000
1628249883.149043,0.014115,-0.005439,0.000393,0.000291,-0.000033,-0.000209,1.000000,0.000000,0.000000,0.000000
1628249883.249045,0.018522,-0.005427,0.000611,0.000288,-0.000056,-0.000327,1.000000,0.000000,0.000000,0.000000
1628249883.336541,0.024891,-0.005452,0.001053,0.000300,-0.000144,-0.000440,1.000000,0.000000,0.000000,0.000000
1628249883.449106,0.033557,-0.005045,0.001281,0.000298,-0.000171,-0.001014,0.999999,0.000000,0.000000,0.000000
1628249883.549044,0.044521,-0.005485,0.002141,0.000297,-0.000262,-0.002016,0.999998,0.000000,0.000000,0.000000
1628249883.649072,0.058443,-0.005788,0.003013,0.000300,-0.000329,-0.003658,0.999993,0.000000,0.000000,0.000000
1628249883.749044,0.075460,-0.005399,0.002808,0.000298,-0.000287,-0.005804,0.999983,0.000000,0.000000,0.000000
1628249883.849129,0.096267,-0.002635,0.002599,0.000250,-0.000354,-0.008886,0.999960,0.000000,0.000000,0.000000
1628249883.961554,0.120983,0.000094,0.001778,0.000200,-0.000413,-0.012780,0.999918,0.000000,0.000000,0.000000
1628249884.049092,0.145878,0.004415,0.000485,0.000201,-0.000358,-0.017738,0.999843,0.000000,0.000000,0.000000
1628249884.149050,0.173470,0.005936,-0.000341,0.000192,-0.000266,-0.024276,0.999705,0.000000,0.000000,0.000000
1628249884.236551,0.199072,0.009031,0.000658,0.000312,-0.000217,-0.031694,0.999498,0.000000,0.000000,0.000000
1628249884.349063,0.228313,0.012739,0.001797,0.000350,-0.000147,-0.039842,0.999206,0.000000,0.000000,0.000000
1628249884.449057,0.260804,0.013959,0.001560,0.000326,-0.000035,-0.048595,0.998818,0.000000,0.000000,0.000000
1628249884.561580,0.295684,0.018648,0.001531,0.000292,0.000051,-0.058328,0.998297,0.000000,0.000000,0.000000
1628249884.649065,0.331995,0.023572,0.000904,0.000242,0.000095,-0.068270,0.997667,0.000000,0.000000,0.000000
1628249884.749053,0.370625,0.030529,0.000604,0.000207,0.000189,-0.078467,0.996917,0.000000,0.000000,0.000000
1628249884.861562,0.408678,0.035461,-0.000020,0.000148,0.000285,-0.088829,0.996047,0.000000,0.000000,0.000000
1628249884.961611,0.446748,0.038706,0.000413,0.000159,0.000245,-0.098772,0.995110,0.000000,0.000000,0.000000
1628249885.049118,0.484305,0.037477,0.000350,0.000239,0.000217,-0.108764,0.994068,0.000000,0.000000,0.000000
1628249885.149065,0.522792,0.035298,-0.000293,0.000245,0.000336,-0.118360,0.992971,0.000000,0.000000,0.000000
1628249885.249068,0.558614,0.033627,0.000054,0.000161,0.000338,-0.127870,0.991791,0.000000,0.000000,0.000000
1628249885.349067,0.595952,0.033740,-0.000259,-0.000222,0.000419,-0.136714,0.990610,0.000000,0.000000,0.000000
1628249885.449109,0.635766,0.029779,-0.001891,-0.000959,0.000756,-0.145412,0.989370,0.000000,0.000000,0.000000
1628249885.549067,0.669998,0.025971,-0.004457,-0.000963,0.000725,-0.153267,0.988184,0.000000,0.000000,0.000000
1628249885.649119,0.700892,0.020629,-0.007766,-0.000224,0.000331,-0.161648,0.986848,0.000000,0.000000,0.000000
1628249885.749075,0.730657,0.016218,-0.006489,-0.000089,0.000277,-0.169757,0.985486,0.000000,0.000000,0.000000
1628249885.861574,0.762702,0.012136,-0.004026,-0.000371,0.000334,-0.177627,0.984098,0.000000,0.000000,0.000000
1628249885.961576,0.792095,0.006391,-0.000815,-0.001487,0.000469,-0.185729,0.982600,0.000000,0.000000,0.000000
1628249886.049146,0.823571,0.000308,-0.001099,-0.001819,0.000521,-0.193771,0.981045,0.000000,0.000000,0.000000
1628249886.149081,0.853495,-0.005044,-0.004306,-0.001726,0.000938,-0.201762,0.979433,0.000000,0.000000,0.000000
1628249886.261581,0.884856,-0.011052,-0.004821,-0.001731,0.000823,-0.210283,0.977639,0.000000,0.000000,0.000000
1628249886.361638,0.915393,-0.018039,-0.003285,-0.002058,0.000855,-0.219326,0.975649,0.000000,0.000000,0.000000
1628249886.449150,0.949954,-0.026168,-0.003416,-0.002024,0.001060,-0.228525,0.973535,0.000000,0.000000,0.000000
1628249886.561587,0.984695,-0.035644,-0.004849,-0.001903,0.000698,-0.238451,0.971152,0.000000,0.000000,0.000000
1628249886.661588,1.019419,-0.046594,-0.004970,-0.001584,0.000190,-0.249206,0.968449,0.000000,0.000000,0.000000
1628249886.761586,1.057417,-0.059706,-0.007149,-0.001198,0.000190,-0.260460,0.965484,0.000000,0.000000,0.000000
1628249886.849083,1.097670,-0.075059,-0.006195,-0.001271,0.000100,-0.272624,0.962120,0.000000,0.000000,0.000000
1628249886.961608,1.142623,-0.092366,-0.002562,-0.001906,-0.000146,-0.285652,0.958332,0.000000,0.000000,0.000000
1628249887.061600,1.193451,-0.111589,-0.002768,-0.002362,0.000084,-0.298814,0.954308,0.000000,0.000000,0.000000
1628249887.161655,1.243543,-0.131946,-0.006180,-0.002405,0.000132,-0.313180,0.949691,0.000000,0.000000,0.000000
1628249887.249129,1.295772,-0.156886,-0.005572,-0.002538,-0.000158,-0.327957,0.944689,0.000000,0.000000,0.000000
1628249887.361643,1.350481,-0.184412,-0.004054,-0.002908,0.000349,-0.343538,0.939134,0.000000,0.000000,0.000000
1628249887.461650,1.404403,-0.216694,-0.001924,-0.003705,0.001013,-0.358798,0.933407,0.000000,0.000000,0.000000
1628249887.549097,1.462810,-0.253217,-0.003679,-0.003871,0.001088,-0.374257,0.927316,0.000000,0.000000,0.000000
1628249887.649088,1.519913,-0.294221,-0.008857,-0.003130,0.000728,-0.388499,0.921443,0.000000,0.000000,0.000000
1628249887.749100,1.578651,-0.338186,-0.008931,-0.002539,0.000678,-0.402608,0.915369,0.000000,0.000000,0.000000
1628249887.861601,1.636611,-0.385520,-0.005958,-0.002717,0.000844,-0.416098,0.909315,0.000000,0.000000,0.000000
1628249887.961639,1.692857,-0.431922,-0.003654,-0.003303,0.001291,-0.429380,0.903117,0.000000,0.000000,0.000000
1628249888.061689,1.753147,-0.486017,-0.004022,-0.003884,0.002388,-0.440595,0.897694,0.000000,0.000000,0.000000
1628249888.161608,1.813899,-0.544136,-0.005829,-0.003507,0.003141,-0.448405,0.893818,0.000000,0.000000,0.000000
1628249888.249108,1.869469,-0.602795,-0.011821,-0.001990,0.003479,-0.453808,0.891091,0.000000,0.000000,0.000000
1628249888.361604,1.917456,-0.659193,-0.016167,-0.000789,0.003094,-0.457750,0.889075,0.000000,0.000000,0.000000
1628249888.461607,1.960835,-0.712928,-0.012868,0.000516,0.003501,-0.461324,0.887225,0.000000,0.000000,0.000000
1628249888.561621,2.001713,-0.765974,-0.009103,0.000914,0.004586,-0.464000,0.885823,0.000000,0.000000,0.000000
1628249888.661615,2.040556,-0.814607,-0.008135,0.000518,0.005146,-0.466480,0.884517,0.000000,0.000000,0.000000
1628249888.761617,2.075844,-0.862590,-0.009957,0.000329,0.004975,-0.468989,0.883190,0.000000,0.000000,0.000000
1628249888.861619,2.109749,-0.909938,-0.010791,0.000578,0.005052,-0.471382,0.881915,0.000000,0.000000,0.000000
1628249888.961619,2.142630,-0.956380,-0.010014,0.000832,0.005409,-0.473640,0.880702,0.000000,0.000000,0.000000
1628249889.049151,2.176160,-1.000835,-0.009970,0.000916,0.005512,-0.475820,0.879525,0.000000,0.000000,0.000000
1628249889.161638,2.205712,-1.045905,-0.012322,0.000773,0.004906,-0.477563,0.878584,0.000000,0.000000,0.000000
1628249889.261693,2.234133,-1.087217,-0.014796,0.001340,0.004066,-0.479660,0.877444,0.000000,0.000000,0.000000
1628249889.361627,2.264024,-1.129629,-0.014086,0.002280,0.003469,-0.481778,0.876284,0.000000,0.000000,0.000000
1628249889.461666,2.291924,-1.169590,-0.012590,0.001898,0.003397,-0.483862,0.875136,0.000000,0.000000,0.000000
1628249889.561625,2.320479,-1.209674,-0.011054,0.000882,0.003553,-0.485865,0.874026,0.000000,0.000000,0.000000
1628249889.661620,2.350413,-1.249758,-0.015528,0.000477,0.003332,-0.487950,0.872865,0.000000,0.000000,0.000000
1628249889.761646,2.377868,-1.291237,-0.017593,0.000686,0.002958,-0.490018,0.871707,0.000000,0.000000,0.000000
1628249889.861631,2.405767,-1.332287,-0.016894,0.001136,0.002804,-0.492330,0.870403,0.000000,0.000000,0.000000
1628249889.961635,2.431684,-1.373516,-0.015244,0.001118,0.002947,-0.494619,0.869104,0.000000,0.000000,0.000000
1628249890.061638,2.459397,-1.414605,-0.014541,0.000856,0.003076,-0.496963,0.867766,0.000000,0.000000,0.000000
1628249890.161632,2.486804,-1.455331,-0.017346,0.000543,0.003018,-0.499383,0.866376,0.000000,0.000000,0.000000
1628249890.261638,2.511594,-1.495756,-0.018309,0.000979,0.002865,-0.502447,0.864603,0.000000,0.000000,0.000000
1628249890.361640,2.537562,-1.540994,-0.019697,0.001510,0.002670,-0.505873,0.862603,0.000000,0.000000,0.000000
1628249890.449151,2.565447,-1.584290,-0.018307,0.001131,0.002605,-0.509645,0.860380,0.000000,0.000000,0.000000
1628249890.561661,2.594458,-1.627034,-0.018158,0.000517,0.002656,-0.513476,0.858100,0.000000,0.000000,0.000000
1628249890.674172,2.625349,-1.673135,-0.019142,0.000185,0.002630,-0.517601,0.855618,0.000000,0.000000,0.000000
1628249890.761650,2.654777,-1.720639,-0.019970,0.000526,0.002620,-0.521589,0.853193,0.000000,0.000000,0.000000
1628249890.861695,2.682819,-1.769624,-0.019815,0.000926,0.002739,-0.525711,0.850658,0.000000,0.000000,0.000000
1628249890.961649,2.714283,-1.820687,-0.019269,0.000886,0.002957,-0.529383,0.848377,0.000000,0.000000,0.000000
1628249891.061654,2.744644,-1.872137,-0.020421,0.000797,0.003026,-0.532831,0.846216,0.000000,0.000000,0.000000
1628249891.161688,2.774332,-1.924745,-0.022325,0.000838,0.002789,-0.536016,0.844203,0.000000,0.000000,0.000000
1628249891.261653,2.802724,-1.978909,-0.022911,0.001066,0.002691,-0.538812,0.842421,0.000000,0.000000,0.000000
1628249891.374155,2.831613,-2.031591,-0.021439,0.000857,0.002491,-0.541635,0.840609,0.000000,0.000000,0.000000
1628249891.461694,2.858617,-2.083569,-0.021886,0.000412,0.002497,-0.544135,0.838994,0.000000,0.000000,0.000000
1628249891.561657,2.885955,-2.136064,-0.024413,0.000448,0.002511,-0.546901,0.837193,0.000000,0.000000,0.000000
1628249891.661709,2.910327,-2.188719,-0.024670,0.000882,0.002197,-0.549572,0.835443,0.000000,0.000000,0.000000
1628249891.761650,2.935376,-2.244506,-0.022927,0.001432,0.002068,-0.552134,0.833752,0.000000,0.000000,0.000000
1628249891.861676,2.959146,-2.299031,-0.022445,0.001452,0.002219,-0.554719,0.832034,0.000000,0.000000,0.000000
1628249891.961685,2.985981,-2.355079,-0.024064,0.001350,0.002037,-0.557108,0.830437,0.000000,0.000000,0.000000
1628249892.074160,3.012367,-2.412684,-0.025685,0.001486,0.001771,-0.559881,0.828570,0.000000,0.000000,0.000000
1628249892.161761,3.040723,-2.470005,-0.026443,0.001675,0.001359,-0.562669,0.826680,0.000000,0.000000,0.000000
1628249892.261690,3.069639,-2.529166,-0.026103,0.001328,0.001206,-0.565478,0.824762,0.000000,0.000000,0.000000
1628249892.361717,3.097110,-2.588865,-0.026673,0.001048,0.000726,-0.568612,0.822605,0.000000,0.000000,0.000000
1628249892.486668,3.121991,-2.649061,-0.026718,0.001307,0.000685,-0.571782,0.820404,0.000000,0.000000,0.000000
1628249892.574172,3.147990,-2.712832,-0.027117,0.001827,0.000943,-0.574933,0.818198,0.000000,0.000000,0.000000
1628249892.674179,3.172336,-2.775922,-0.030090,0.002216,0.000768,-0.577920,0.816090,0.000000,0.000000,0.000000
1628249892.774173,3.196938,-2.840170,-0.031629,0.002440,0.000213,-0.581164,0.813783,0.000000,0.000000,0.000000
1628249892.874179,3.222807,-2.905384,-0.029564,0.002438,-0.000247,-0.584648,0.811283,0.000000,0.000000,0.000000
1628249892.961746,3.249349,-2.972115,-0.027377,0.002344,-0.000241,-0.588003,0.808856,0.000000,0.000000,0.000000
1628249893.074238,3.274487,-3.035840,-0.028627,0.002271,-0.000485,-0.591586,0.806239,0.000000,0.000000,0.000000
1628249893.174175,3.298856,-3.104034,-0.027956,0.002615,-0.000594,-0.595072,0.803668,0.000000,0.000000,0.000000
1628249893.261697,3.324616,-3.173694,-0.027343,0.003287,0.000053,-0.598535,0.801090,0.000000,0.000000,0.000000
1628249893.361734,3.349849,-3.243389,-0.029354,0.003525,0.000381,-0.601566,0.798816,0.000000,0.000000,0.000000
1628249893.474227,3.371161,-3.309936,-0.031169,0.003361,0.000099,-0.604666,0.796472,0.000000,0.000000,0.000000
1628249893.561675,3.391843,-3.377912,-0.029840,0.003333,0.000003,-0.607372,0.794411,0.000000,0.000000,0.000000
1628249893.674214,3.414068,-3.446468,-0.030688,0.003391,0.000204,-0.610069,0.792341,0.000000,0.000000,0.000000
1628249893.774182,3.433744,-3.515263,-0.033290,0.003689,-0.000048,-0.612564,0.790412,0.000000,0.000000,0.000000
1628249893.886685,3.454602,-3.584667,-0.032974,0.004655,-0.000596,-0.615033,0.788488,0.000000,0.000000,0.000000
1628249893.974247,3.479083,-3.655462,-0.030889,0.005486,-0.000078,-0.616968,0.786969,0.000000,0.000000,0.000000
1628249894.074190,3.501306,-3.727615,-0.032224,0.004102,0.000351,-0.618625,0.785675,0.000000,0.000000,0.000000
1628249894.174197,3.521884,-3.801146,-0.033285,0.002284,-0.000098,-0.619514,0.784982,0.000000,0.000000,0.000000
1628249894.261680,3.537769,-3.876028,-0.032523,0.002025,0.000112,-0.619563,0.784944,0.000000,0.000000,0.000000
1628249894.374194,3.546317,-3.955775,-0.035426,0.001998,-0.000155,-0.615685,0.787990,0.000000,0.000000,0.000000
1628249894.474215,3.551347,-4.030697,-0.036298,0.001592,-0.000996,-0.609730,0.792607,0.000000,0.000000,0.000000
1628249894.561785,3.562137,-4.105469,-0.035935,0.001415,-0.001913,-0.602045,0.798459,0.000000,0.000000,0.000000
1628249894.674195,3.578043,-4.178032,-0.030980,0.001815,-0.001533,-0.594115,0.804376,0.000000,0.000000,0.000000
1628249894.774226,3.591882,-4.251246,-0.031053,0.001894,-0.000484,-0.584911,0.811095,0.000000,0.000000,0.000000
1628249894.874232,3.612816,-4.322078,-0.034641,0.000499,-0.000562,-0.575222,0.817997,0.000000,0.000000,0.000000
1628249894.974191,3.635320,-4.391338,-0.032879,-0.000330,-0.000600,-0.565180,0.824967,0.000000,0.000000,0.000000
1628249895.086701,3.658765,-4.463118,-0.033160,-0.000570,-0.000029,-0.555162,0.831742,0.000000,0.000000,0.000000
1628249895.174248,3.685297,-4.535215,-0.033729,-0.000652,-0.000166,-0.544757,0.838594,0.000000,0.000000,0.000000
1628249895.274199,3.712098,-4.610448,-0.031257,-0.000846,0.000230,-0.534057,0.845448,0.000000,0.000000,0.000000
1628249895.374199,3.745618,-4.686741,-0.034890,-0.001587,0.000354,-0.522992,0.852336,0.000000,0.000000,0.000000
1628249895.474210,3.776697,-4.759643,-0.038726,-0.002882,-0.000732,-0.511337,0.859375,0.000000,0.000000,0.000000
1628249895.574312,3.806857,-4.834385,-0.038566,-0.003424,-0.000934,-0.499937,0.866055,0.000000,0.000000,0.000000
1628249895.674225,3.839667,-4.907248,-0.038489,-0.003590,-0.001618,-0.488667,0.872462,0.000000,0.000000,0.000000
1628249895.774240,3.878066,-4.979936,-0.035071,-0.003924,-0.001891,-0.476917,0.878938,0.000000,0.000000,0.000000
1628249895.874234,3.914808,-5.050910,-0.034142,-0.004184,-0.001141,-0.465847,0.884855,0.000000,0.000000,0.000000
1628249895.986714,3.956537,-5.122056,-0.036716,-0.004909,-0.001617,-0.454903,0.890526,0.000000,0.000000,0.000000
1628249896.086765,4.004479,-5.189110,-0.034591,-0.005426,-0.001272,-0.445717,0.895157,0.000000,0.000000,0.000000
1628249896.174243,4.054625,-5.254376,-0.034372,-0.005390,-0.000461,-0.437883,0.899016,0.000000,0.000000,0.000000
1628249896.274257,4.103355,-5.319187,-0.036099,-0.004958,-0.001064,-0.430744,0.902460,0.000000,0.000000,0.000000
1628249896.374311,4.151339,-5.386304,-0.031185,-0.003578,-0.000387,-0.424123,0.905597,0.000000,0.000000,0.000000
1628249896.474303,4.200394,-5.450786,-0.035502,-0.002854,0.000225,-0.417309,0.908760,0.000000,0.000000,0.000000
1628249896.574214,4.252075,-5.516716,-0.036173,-0.003274,-0.000574,-0.410387,0.911905,0.000000,0.000000,0.000000
1628249896.686803,4.306315,-5.579347,-0.033242,-0.003781,-0.000040,-0.404060,0.914725,0.000000,0.000000,0.000000
1628249896.774278,4.360933,-5.642752,-0.036845,-0.004710,0.000141,-0.397450,0.917612,0.000000,0.000000,0.000000
1628249896.886774,4.414036,-5.706197,-0.033285,-0.004834,-0.000519,-0.391117,0.920328,0.000000,0.000000,0.000000
1628249896.974251,4.469045,-5.768586,-0.031291,-0.003546,0.000165,-0.384896,0.922953,0.000000,0.000000,0.000000
1628249897.086715,4.523030,-5.831987,-0.039256,-0.002892,-0.001254,-0.378796,0.925475,0.000000,0.000000,0.000000
1628249897.174267,4.581921,-5.895542,-0.036126,-0.002345,-0.002938,-0.372439,0.928049,0.000000,0.000000,0.000000
1628249897.274257,4.644048,-5.953463,-0.031364,-0.002245,-0.001938,-0.366733,0.930322,0.000000,0.000000,0.000000
1628249897.374262,4.704901,-6.012372,-0.034926,-0.003092,-0.001813,-0.360722,0.932667,0.000000,0.000000,0.000000
1628249897.524226,4.765735,-6.070314,-0.031314,-0.003658,-0.001894,-0.354628,0.934999,0.000000,0.000000,0.000000
1628249897.574234,4.827241,-6.129917,-0.031540,-0.003028,-0.001398,-0.348268,0.937389,0.000000,0.000000,0.000000
1628249897.686766,4.887307,-6.187598,-0.036026,-0.002222,-0.002527,-0.342197,0.939622,0.000000,0.000000,0.000000
1628249897.774265,4.949472,-6.242867,-0.032408,-0.001110,-0.003270,-0.336711,0.941602,0.000000,0.000000,0.000000
1628249897.886796,5.014858,-6.296980,-0.031584,-0.000819,-0.002859,-0.331888,0.943314,0.000000,0.000000,0.000000
1628249897.974335,5.080562,-6.348525,-0.032016,-0.001513,-0.003126,-0.327723,0.944767,0.000000,0.000000,0.000000
1628249898.086812,5.148995,-6.397170,-0.028515,-0.001671,-0.002970,-0.325523,0.945528,0.000000,0.000000,0.000000
1628249898.186745,5.217345,-6.448065,-0.029963,-0.001037,-0.002639,-0.324127,0.946009,0.000000,0.000000,0.000000
1628249898.274246,5.288184,-6.496178,-0.031793,-0.000141,-0.003221,-0.324414,0.945910,0.000000,0.000000,0.000000
1628249898.386783,5.361832,-6.545725,-0.032757,0.000353,-0.003315,-0.325678,0.945475,0.000000,0.000000,0.000000
1628249898.486826,5.433663,-6.594191,-0.031014,0.000342,-0.002592,-0.327923,0.944701,0.000000,0.000000,0.000000
1628249898.624293,5.508194,-6.647388,-0.027890,0.000206,-0.001832,-0.330766,0.943711,0.000000,0.000000,0.000000
1628249898.686749,5.580205,-6.703165,-0.027896,0.000953,-0.001311,-0.333289,0.942823,0.000000,0.000000,0.000000
1628249898.786817,5.651183,-6.757055,-0.031001,0.002111,-0.002037,-0.336310,0.941747,0.000000,0.000000,0.000000
1628249898.886801,5.721586,-6.812085,-0.031029,0.002768,-0.002350,-0.339647,0.940546,0.000000,0.000000,0.000000
1628249898.974256,5.791039,-6.864751,-0.029961,0.002649,-0.001952,-0.343234,0.939244,0.000000,0.000000,0.000000
1628249899.086804,5.861909,-6.916479,-0.027331,0.002138,-0.001447,-0.347496,0.937678,0.000000,0.000000,0.000000
1628249899.186848,5.929827,-6.971662,-0.025442,0.002175,-0.000798,-0.350696,0.936487,0.000000,0.000000,0.000000
1628249899.286815,5.993329,-7.024934,-0.030622,0.002894,-0.001123,-0.353257,0.935521,0.000000,0.000000,0.000000
1628249899.386800,6.053443,-7.076104,-0.034062,0.003725,-0.002194,-0.355715,0.934585,0.000000,0.000000,0.000000
1628249899.486800,6.112231,-7.128342,-0.029727,0.004633,-0.001789,-0.357971,0.933719,0.000000,0.000000,0.000000
1628249899.586818,6.170380,-7.178563,-0.031459,0.004367,-0.001216,-0.359926,0.932970,0.000000,0.000000,0.000000
1628249899.686799,6.225205,-7.224373,-0.031317,0.004010,-0.001425,-0.362007,0.932165,0.000000,0.000000,0.000000
1628249899.786763,6.276838,-7.270983,-0.027247,0.004106,-0.000988,-0.363742,0.931490,0.000000,0.000000,0.000000
1628249899.886821,6.324736,-7.316613,-0.027206,0.004629,-0.000618,-0.365266,0.930891,0.000000,0.000000,0.000000
1628249899.974307,6.371608,-7.356952,-0.031422,0.005240,-0.001295,-0.366853,0.930263,0.000000,0.000000,0.000000
1628249900.086816,6.414201,-7.395154,-0.031340,0.005487,-0.001957,-0.368456,0.929627,0.000000,0.000000,0.000000
1628249900.186836,6.459630,-7.434582,-0.029648,0.005115,-0.001187,-0.370052,0.928996,0.000000,0.000000,0.000000
