timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249904.698327,9.123741,-10.773128,-0.091616,0.008147,-0.000854,-0.427052,0.904190,0.000000,0.000000,0.000000,5.894984,-13.492580,-0.474523,map,1,10.616667,2
1628249905.198338,9.497857,-11.203716,-0.050084,0.005479,-0.000993,-0.420833,0.907121,0.000000,0.000000,0.000000,5.894984,-13.492580,-0.474523,map,1,10.616667,2
1628249905.710801,9.890715,-11.664636,-0.060615,0.002602,-0.004291,-0.413431,0.910522,0.000000,0.000000,0.000000,6.363773,-14.773038,-0.550526,map,1,10.680000,2
1628249906.198360,10.370125,-12.192143,-0.054102,0.000547,-0.002319,-0.403799,0.914845,0.000000,0.000000,0.000000,6.363773,-14.773038,-0.550526,map,1,10.680000,2
1628249906.698255,10.901320,-12.770149,-0.066355,-0.003289,-0.009473,-0.392632,0.919641,0.000000,0.000000,0.000000,7.119430,-16.291943,-0.358530,map,1,10.760000,2
1628249907.210785,11.516015,-13.369523,-0.067542,0.002943,0.005157,-0.380705,0.924677,0.000000,0.000000,0.000000,7.119430,-16.291943,-0.358530,map,1,10.760000,2
1628249907.698241,12.150589,-13.999739,-0.057743,0.003220,-0.002636,-0.365989,0.930610,0.000000,0.000000,0.000000,8.091417,-17.887338,-0.337536,map,1,10.766667,2
1628249908.223231,12.816670,-14.583256,-0.045035,0.002903,-0.002126,-0.355860,0.934533,0.000000,0.000000,0.000000,8.091417,-17.887338,-0.337536,map,1,10.766667,2
1628249908.698296,13.530913,-15.203393,-0.044545,0.000165,-0.002161,-0.350859,0.936426,0.000000,0.000000,0.000000,9.053462,-19.447901,-0.368541,map,1,10.783333,2
1628249909.210703,14.306274,-15.863130,-0.065728,-0.000119,0.002944,-0.349944,0.936766,0.000000,0.000000,0.000000,9.053462,-19.447901,-0.368541,map,1,10.783333,2
1628249909.723237,15.077200,-16.473329,-0.074286,-0.005845,-0.002721,-0.363202,0.931688,0.000000,0.000000,0.000000,10.041959,-21.069197,-0.431548,map,1,10.793333,2
1628249910.210746,15.813418,-17.125350,-0.046852,-0.005236,0.005516,-0.409347,0.912347,0.000000,0.000000,0.000000,10.041959,-21.069197,-0.431548,map,1,10.793333,2
1628249910.710692,16.455620,-17.830457,-0.071771,-0.009390,0.004440,-0.445795,0.895075,0.000000,0.000000,0.000000,10.924249,-22.818824,-0.226555,map,1,10.716667,2
1628249911.210694,17.046316,-18.607226,-0.067021,-0.007034,0.003686,-0.474693,0.880115,0.000000,0.000000,0.000000,10.924249,-22.818824,-0.226555,map,1,10.716667,2
1628249911.710664,17.512723,-19.367433,-0.064982,-0.000733,-0.001181,-0.448260,0.893902,0.000000,0.000000,0.000000,11.666369,-24.726854,-0.211564,map,1,10.680000,2
1628249912.223219,18.085094,-20.188656,-0.074422,0.004371,0.000231,-0.377546,0.925981,0.000000,0.000000,0.000000,11.666369,-24.726854,-0.211564,map,1,10.680000,2
1628249912.723160,18.915471,-20.905677,-0.084234,0.002962,0.001878,-0.342097,0.939658,0.000000,0.000000,0.000000,12.672502,-26.388638,-0.306572,map,1,10.640000,2
1628249913.223192,19.715545,-21.541246,-0.086808,-0.001413,0.000848,-0.371757,0.928329,0.000000,0.000000,0.000000,12.672502,-26.388638,-0.306572,map,1,10.640000,2
1628249913.723181,20.433067,-22.219646,-0.080434,-0.001962,0.002649,-0.403374,0.915029,0.000000,0.000000,0.000000,13.572246,-28.082289,-0.385581,map,1,10.556667,2
1628249914.223133,21.097673,-22.925211,-0.093541,-0.001434,0.000422,-0.423480,0.905904,0.000000,0.000000,0.000000,13.572246,-28.082289,-0.385581,map,1,10.556667,2
1628249914.723135,21.733799,-23.665827,-0.096611,-0.001388,0.000292,-0.442270,0.896881,0.000000,0.000000,0.000000,14.367853,-29.836986,-0.369591,map,1,10.426667,2
1628249915.223177,22.321551,-24.420538,-0.104816,0.000497,0.000592,-0.458115,0.888893,0.000000,0.000000,0.000000,14.367853,-29.836986,-0.369591,map,1,10.426667,2
1628249915.723157,22.905948,-25.242035,-0.110177,0.000428,0.000574,-0.483913,0.875116,0.000000,0.000000,0.000000,14.960625,-31.690250,-0.519601,map,1,10.310000,2
1628249916.223178,23.464594,-26.049212,-0.109688,0.000783,-0.000429,-0.504681,0.863306,0.000000,0.000000,0.000000,14.960625,-31.690250,-0.519601,map,1,10.310000,2
1628249916.735635,23.950113,-26.916511,-0.118556,-0.001005,0.000630,-0.508649,0.860973,0.000000,0.000000,0.000000,15.509493,-33.538755,-0.653611,map,1,10.220000,2
1628249917.235625,24.422058,-27.729892,-0.113731,0.001460,0.000917,-0.486192,0.873850,0.000000,0.000000,0.000000,15.509493,-33.538755,-0.653611,map,1,10.220000,2
1628249917.723078,24.929733,-28.567138,-0.120972,0.002616,0.000361,-0.451087,0.892476,0.000000,0.000000,0.000000,16.163625,-35.340805,-0.650623,map,1,10.140000,2
1628249918.235559,25.530381,-29.320107,-0.124668,0.003401,-0.001995,-0.405019,0.914300,0.000000,0.000000,0.000000,16.163625,-35.340805,-0.650623,map,1,10.140000,2
1628249918.723068,26.199012,-30.054409,-0.132701,0.005917,-0.001749,-0.345771,0.938299,0.000000,0.000000,0.000000,17.213665,-37.007347,-0.796635,map,1,10.130000,2
1628249919.235640,26.964760,-30.722655,-0.142155,0.007005,-0.002579,-0.289480,0.957155,0.000000,0.000000,0.000000,17.213665,-37.007347,-0.796635,map,1,10.130000,2
1628249919.748039,27.830263,-31.333458,-0.143388,0.003941,0.000466,-0.278217,0.960510,0.000000,0.000000,0.000000,18.614763,-38.615497,-0.810648,map,1,10.143333,2
1628249920.248037,28.729228,-31.877038,-0.144215,-0.001546,0.004702,-0.322571,0.946532,0.000000,0.000000,0.000000,18.614763,-38.615497,-0.810648,map,1,10.143333,2
1628249920.723030,29.542314,-32.504609,-0.150784,-0.003857,0.004902,-0.378807,0.925455,0.000000,0.000000,0.000000,19.889770,-40.282311,-0.989662,map,1,10.083333,2
1628249921.235513,30.255055,-33.177050,-0.158644,-0.002864,0.007176,-0.419574,0.907688,0.000000,0.000000,0.000000,19.889770,-40.282311,-0.989662,map,1,10.083333,2
1628249921.735504,30.875866,-33.912801,-0.176293,-0.002100,0.005921,-0.452786,0.891597,0.000000,0.000000,0.000000,20.754610,-42.087909,-1.122676,map,1,10.023333,2
1628249922.223084,31.425956,-34.642387,-0.180841,-0.002797,0.007578,-0.483101,0.875527,0.000000,0.000000,0.000000,20.754610,-42.087909,-1.122676,map,1,10.023333,2
1628249922.735495,31.869926,-35.305007,-0.186508,-0.000266,0.007004,-0.508273,0.861168,0.000000,0.000000,0.000000,21.224890,-43.575879,-1.258688,map,1,9.983333,2
1628249923.235483,32.222905,-35.907977,-0.187747,0.002460,0.008638,-0.527936,0.849237,0.000000,0.000000,0.000000,21.224890,-43.575879,-1.258688,map,1,9.983333,2
1628249923.747979,32.477957,-36.407445,-0.191854,0.001674,0.006462,-0.540904,0.841058,0.000000,0.000000,0.000000,21.542085,-44.772395,-1.322697,map,1,9.943333,2
1628249924.247972,32.746593,-36.948202,-0.202543,0.000128,0.004097,-0.543660,0.839295,0.000000,0.000000,0.000000,21.542085,-44.772395,-1.322697,map,1,9.943333,2
1628249924.747958,33.030987,-37.575759,-0.224559,-0.000630,-0.000339,-0.556412,0.830906,0.000000,0.000000,0.000000,21.820236,-46.215431,-1.372708,map,1,9.923333,2
1628249925.247957,33.353205,-38.308780,-0.212178,0.003324,0.007606,-0.571033,0.820885,0.000000,0.000000,0.000000,21.820236,-46.215431,-1.372708,map,1,9.923333,2
1628249925.747949,33.648576,-39.032703,-0.234704,0.008084,0.001293,-0.525096,0.851003,0.000000,0.000000,0.000000,22.220703,-47.927298,-1.367722,map,1,9.903333,2
1628249926.247936,34.032955,-39.826668,-0.244727,0.009093,0.001854,-0.469550,0.882857,0.000000,0.000000,0.000000,22.220703,-47.927298,-1.367722,map,1,9.903333,2
1628249926.747979,34.547078,-40.558942,-0.255957,0.010142,0.002016,-0.411696,0.911263,0.000000,0.000000,0.000000,22.820811,-49.593294,-1.339737,map,1,9.943333,2
1628249927.248021,35.127037,-41.204137,-0.268121,0.010363,0.001836,-0.353926,0.935214,0.000000,0.000000,0.000000,22.820811,-49.593294,-1.339737,map,1,9.943333,2
1628249927.747915,35.702950,-41.706624,-0.282276,0.012065,0.002737,-0.292427,0.956208,0.000000,0.000000,0.000000,23.705215,-50.711445,-1.542749,map,1,10.023333,2
1628249928.247946,36.284630,-42.048581,-0.275071,0.013876,0.003136,-0.215488,0.976403,0.000000,0.000000,0.000000,23.705215,-50.711445,-1.542749,map,1,10.023333,2
1628249928.735399,36.815630,-42.298333,-0.281020,0.012854,-0.001812,-0.111537,0.993676,0.000000,0.000000,0.000000,24.614041,-51.393428,-1.838757,map,1,10.066667,2
1628249929.247892,37.387400,-42.396133,-0.286904,0.012523,-0.003610,0.010440,0.999861,0.000000,0.000000,0.000000,24.614041,-51.393428,-1.838757,map,1,10.066667,2
1628249929.747918,38.069883,-42.370513,-0.276599,0.012750,-0.002036,0.158476,0.987278,0.000000,0.000000,0.000000,25.764746,-51.730323,-2.020765,map,1,9.863333,2
1628249930.247877,38.692770,-42.135824,-0.276779,0.012914,-0.001775,0.327505,0.944760,0.000000,0.000000,0.000000,25.764746,-51.730323,-2.020765,map,1,9.863333,2
1628249930.747871,39.239758,-41.837131,-0.273791,0.005656,0.005433,0.442218,0.896874,0.000000,0.000000,0.000000,27.245180,-51.167462,-2.041766,map,1,9.683333,2
1628249931.247845,39.575576,-41.376239,-0.280280,-0.000489,0.009185,0.470880,0.882149,0.000000,0.000000,0.000000,27.245180,-51.167462,-2.041766,map,1,9.683333,2
1628249936.760315,39.357899,-41.912678,-0.274540,-0.003717,0.000734,0.570962,0.820968,0.000000,0.000000,0.000000,27.621744,-51.251673,-2.394768,map,1,9.506667,2
1628249938.772781,39.254443,-42.433763,-0.285596,-0.000831,-0.002607,0.629270,0.777182,0.000000,0.000000,0.000000,27.475367,-51.611933,-2.614771,map,1,9.543333,2
1628249941.272703,39.304792,-41.704980,-0.281590,0.002859,-0.002498,0.725973,0.687712,0.000000,0.000000,0.000000,27.639958,-51.017359,-2.893767,map,1,9.553333,2
1628249941.785232,39.286579,-40.940772,-0.275486,0.004350,0.003322,0.757604,0.652692,0.000000,0.000000,0.000000,27.984166,-49.646601,-2.956757,map,1,9.540000,2
1628249942.285230,39.155939,-40.260771,-0.277748,0.002019,0.009922,0.782927,0.622031,0.000000,0.000000,0.000000,27.984166,-49.646601,-2.956757,map,1,9.540000,2
1628249943.297703,38.976140,-39.533367,-0.280843,0.001807,0.008188,0.813379,0.581674,0.000000,0.000000,0.000000,28.116142,-48.628968,-2.870750,map,1,9.383333,2
1628249944.285159,38.759020,-38.873656,-0.285809,0.005095,0.003028,0.854484,0.519444,0.000000,0.000000,0.000000,27.988603,-47.915933,-3.062744,map,1,9.333333,2
1628249944.785142,38.478815,-38.384468,-0.282583,0.009765,0.003593,0.880910,0.473170,0.000000,0.000000,0.000000,27.666325,-46.935861,-3.254736,map,1,9.333333,2
1628249945.285127,38.187069,-37.896105,-0.267071,0.007826,0.003686,0.902416,0.430779,0.000000,0.000000,0.000000,27.666325,-46.935861,-3.254736,map,1,9.333333,2
1628249945.785183,37.823123,-37.421006,-0.269891,0.006380,0.004331,0.922057,0.386977,0.000000,0.000000,0.000000,27.144226,-45.905200,-3.325726,map,1,9.356667,2
1628249946.285116,37.413714,-37.006162,-0.265329,0.008287,0.003304,0.938316,0.345663,0.000000,0.000000,0.000000,27.144226,-45.905200,-3.325726,map,1,9.356667,2
1628249947.297640,36.601456,-36.363884,-0.246315,0.009004,0.002495,0.963239,0.268485,0.000000,0.000000,0.000000,26.480833,-45.018355,-3.283717,map,1,9.390000,2
1628249947.797635,36.135447,-36.062922,-0.225917,0.007234,0.004945,0.973480,0.228603,0.000000,0.000000,0.000000,25.711233,-44.259841,-3.184709,map,1,9.423333,2
1628249948.297584,35.602725,-35.779108,-0.248598,0.009749,0.005018,0.982452,0.186195,0.000000,0.000000,0.000000,25.711233,-44.259841,-3.184709,map,1,9.423333,2
1628249948.785115,34.982583,-35.539919,-0.229567,0.005333,0.003517,0.989324,0.145591,0.000000,0.000000,0.000000,24.741991,-43.547196,-3.328700,map,1,9.410000,2
1628249949.297569,34.356226,-35.492178,-0.216280,0.007680,0.000307,0.987395,0.158086,0.000000,0.000000,0.000000,24.741991,-43.547196,-3.328700,map,1,9.410000,2
1628249949.810069,33.674120,-35.278614,-0.212665,0.006899,-0.000420,0.978234,0.207389,0.000000,0.000000,0.000000,23.590564,-42.824450,-3.276691,map,1,9.386667,2
1628249950.297585,33.079308,-35.041290,-0.205064,0.007400,-0.000683,0.965480,0.260372,0.000000,0.000000,0.000000,23.590564,-42.824450,-3.276691,map,1,9.386667,2
1628249950.785045,32.409859,-34.658717,-0.194164,0.005514,-0.001227,0.943656,0.330881,0.000000,0.000000,0.000000,22.538415,-41.789382,-3.060680,map,1,9.423333,2
1628249951.297546,31.756980,-34.157005,-0.193193,0.005950,-0.002144,0.919454,0.393147,0.000000,0.000000,0.000000,22.538415,-41.789382,-3.060680,map,1,9.423333,2
1628249951.797582,31.180204,-33.541396,-0.183972,0.005911,-0.001875,0.901617,0.432491,0.000000,0.000000,0.000000,21.761926,-40.282688,-3.113668,map,1,9.470000,2
1628249952.297530,30.651775,-32.877891,-0.171244,0.006890,-0.001931,0.885723,0.464160,0.000000,0.000000,0.000000,21.761926,-40.282688,-3.113668,map,1,9.470000,2
1628249952.810085,30.168103,-32.100993,-0.167269,0.007042,-0.000065,0.877296,0.479898,0.000000,0.000000,0.000000,21.215486,-38.559822,-3.101656,map,1,9.473333,2
1628249953.297562,29.645937,-31.283230,-0.160609,0.007818,0.001754,0.888909,0.458013,0.000000,0.000000,0.000000,21.215486,-38.559822,-3.101656,map,1,9.473333,2
1628249953.810012,29.037437,-30.482868,-0.159592,0.006544,0.003672,0.902373,0.430892,0.000000,0.000000,0.000000,20.622712,-36.706558,-3.177643,map,1,9.483333,2
1628249954.310071,28.415927,-29.716353,-0.150747,0.005040,0.003581,0.911901,0.410364,0.000000,0.000000,0.000000,20.622712,-36.706558,-3.177643,map,1,9.483333,2
1628249954.797500,27.746514,-28.965731,-0.145741,0.005584,0.002739,0.921251,0.388919,0.000000,0.000000,0.000000,19.738168,-34.927756,-3.379630,map,1,9.486667,2
1628249955.309983,26.994762,-28.235083,-0.138788,0.003787,0.001330,0.928099,0.372312,0.000000,0.000000,0.000000,19.738168,-34.927756,-3.379630,map,1,9.486667,2
1628249955.809978,26.236304,-27.548379,-0.136479,0.003946,0.001679,0.934423,0.356139,0.000000,0.000000,0.000000,18.603513,-33.198999,-3.426618,map,1,9.486667,2
1628249956.309972,25.466467,-26.860465,-0.135338,0.002870,0.001487,0.940462,0.339884,0.000000,0.000000,0.000000,18.603513,-33.198999,-3.426618,map,1,9.486667,2
1628249956.809960,24.659827,-26.204867,-0.136719,0.001984,0.000667,0.945749,0.324891,0.000000,0.000000,0.000000,17.389866,-31.480970,-3.370606,map,1,9.513333,2
1628249957.309991,23.818518,-25.559912,-0.123695,0.002997,-0.000928,0.949663,0.313258,0.000000,0.000000,0.000000,17.389866,-31.480970,-3.370606,map,1,9.513333,2
1628249957.822508,22.960963,-24.995606,-0.133571,0.004257,-0.002332,0.950555,0.310518,0.000000,0.000000,0.000000,16.167583,-29.839159,-3.291595,map,1,9.513333,2
1628249958.309941,22.067489,-24.434136,-0.119631,0.000774,-0.004107,0.936890,0.349600,0.000000,0.000000,0.000000,16.167583,-29.839159,-3.291595,map,1,9.513333,2
1628249958.822423,21.295797,-23.714765,-0.114912,-0.000477,-0.007071,0.913798,0.406106,0.000000,0.000000,0.000000,15.139317,-28.078534,-3.368584,map,1,9.496667,2
1628249959.309927,20.607578,-22.950097,-0.110586,0.001365,-0.005837,0.897149,0.441687,0.000000,0.000000,0.000000,15.139317,-28.078534,-3.368584,map,1,9.496667,2
1628249959.809939,19.980137,-22.121865,-0.105732,0.000461,-0.003023,0.881342,0.472470,0.000000,0.000000,0.000000,14.454056,-26.060935,-3.589574,map,1,9.480000,2
1628249960.309912,19.389039,-21.221959,-0.097210,0.002106,-0.002713,0.864609,0.502433,0.000000,0.000000,0.000000,14.454056,-26.060935,-3.589574,map,1,9.480000,2
1628249960.809940,18.934183,-20.410043,-0.089685,0.001993,-0.000712,0.856924,0.515438,0.000000,0.000000,0.000000,13.893762,-23.970085,-3.441565,map,1,9.486667,2
1628249961.309897,18.440980,-19.488147,-0.101885,0.003243,0.008230,0.895812,0.444346,0.000000,0.000000,0.000000,13.893762,-23.970085,-3.441565,map,1,9.486667,2
1628249961.809886,17.775599,-18.651272,-0.093742,0.003281,0.008777,0.928235,0.371876,0.000000,0.000000,0.000000,13.113180,-22.033776,-3.756557,map,1,9.500000,2
1628249962.322366,17.076853,-17.995240,-0.090460,0.003621,0.008931,0.953053,0.302649,0.000000,0.000000,0.000000,13.113180,-22.033776,-3.756557,map,1,9.500000,2
1628249962.822375,16.335523,-17.475839,-0.079956,0.006102,0.007358,0.972273,0.233652,0.000000,0.000000,0.000000,12.043983,-20.683419,-3.620550,map,1,9.516667,2
1628249963.322398,15.699479,-17.113327,-0.078120,0.000105,0.011524,0.985435,0.169662,0.000000,0.000000,0.000000,12.043983,-20.683419,-3.620550,map,1,9.516667,2
1628249963.822438,15.224490,-16.954777,-0.090420,-0.003076,0.004856,0.992817,0.119504,0.000000,0.000000,0.000000,11.119774,-19.990120,-3.764546,map,1,9.583333,2
1628249964.822340,14.412082,-16.768168,-0.084755,-0.001801,-0.002525,0.999983,0.004911,0.000000,0.000000,0.000000,10.352204,-19.728504,-3.823544,map,1,9.700000,2
1628249966.822357,14.763226,-16.734658,-0.077051,-0.004210,-0.002704,0.996194,-0.087025,0.000000,0.000000,0.000000,10.711135,-19.772231,-3.753545,map,1,9.860000,2
1628249967.834900,15.461447,-16.396040,-0.087098,0.002821,-0.001139,0.970268,-0.242013,0.000000,0.000000,0.000000,11.271011,-19.881137,-3.837546,map,1,9.923333,2
1628249968.834817,15.991495,-15.927489,-0.098051,0.005726,0.000252,0.927654,-0.373396,0.000000,0.000000,0.000000,11.834664,-19.662547,-3.851547,map,1,9.886667,2
1628249969.834816,16.244034,-15.491047,-0.091360,0.013943,-0.000325,0.892530,-0.450773,0.000000,0.000000,0.000000,11.898273,-19.640510,-3.563547,map,1,9.860000,2
1628249970.847281,15.872628,-16.099846,-0.096460,-0.008685,-0.011086,-0.766659,0.641899,0.000000,0.000000,0.000000,11.517709,-20.351515,-3.166548,map,1,9.853333,2
1628249971.334793,15.690793,-16.699354,-0.087781,0.001614,-0.008021,-0.642978,0.765841,0.000000,0.000000,0.000000,11.517709,-20.351515,-3.166548,map,1,9.853333,2
1628249971.834782,15.817768,-17.572706,-0.073931,0.005442,0.007423,-0.607775,0.794056,0.000000,0.000000,0.000000,11.344437,-21.586492,-2.889552,map,1,9.866667,2
1628249972.334775,15.979787,-18.219568,-0.077181,0.005070,0.011747,-0.619723,0.784716,0.000000,0.000000,0.000000,11.344437,-21.586492,-2.889552,map,1,9.866667,2
1628249973.834699,16.191579,-18.810970,-0.095609,0.000975,-0.003051,-0.541396,0.840761,0.000000,0.000000,0.000000,11.611337,-22.883644,-2.863557,map,1,10.026667,2
1628249974.334745,16.380434,-19.324754,-0.094970,-0.000081,-0.003715,-0.454073,0.890957,0.000000,0.000000,0.000000,11.611337,-22.883644,-2.863557,map,1,10.026667,2
1628249974.847249,16.799803,-19.940395,-0.107224,0.000273,-0.003763,-0.399784,0.916602,0.000000,0.000000,0.000000,12.133613,-24.010768,-2.836562,map,1,10.066667,2
1628249975.334717,17.277367,-20.441107,-0.098551,0.003542,-0.004020,-0.348159,0.937420,0.000000,0.000000,0.000000,12.133613,-24.010768,-2.836562,map,1,10.066667,2
1628249975.847226,17.817883,-21.012474,-0.109677,0.005860,0.000364,-0.315819,0.948801,0.000000,0.000000,0.000000,12.947658,-25.063431,-2.675567,map,1,10.063333,2
1628249976.347247,18.395083,-21.431396,-0.107271,0.004625,0.001890,-0.334538,0.942369,0.000000,0.000000,0.000000,12.947658,-25.063431,-2.675567,map,1,10.063333,2
1628249976.847198,18.939551,-21.848176,-0.111926,0.004042,-0.000241,-0.358951,0.933348,0.000000,0.000000,0.000000,13.798859,-26.033321,-2.780573,map,1,10.043333,2
1628249977.347231,19.455613,-22.298809,-0.106169,0.002228,-0.000946,-0.385435,0.922732,0.000000,0.000000,0.000000,13.798859,-26.033321,-2.780573,map,1,10.043333,2
1628249977.847158,19.935642,-22.768303,-0.107604,0.003311,0.000637,-0.405304,0.914176,0.000000,0.000000,0.000000,14.538411,-27.155063,-2.781579,map,1,9.996667,2
1628249978.359689,20.427377,-23.312593,-0.123820,0.004053,-0.000136,-0.427148,0.904173,0.000000,0.000000,0.000000,14.538411,-27.155063,-2.781579,map,1,9.996667,2
1628249978.847167,20.923609,-23.893737,-0.125908,0.003414,-0.002589,-0.447559,0.894244,0.000000,0.000000,0.000000,15.270811,-28.560536,-2.816587,map,1,9.946667,2
1628249979.334680,21.434210,-24.549878,-0.130022,0.003651,-0.001930,-0.465431,0.885074,0.000000,0.000000,0.000000,15.270811,-28.560536,-2.816587,map,1,9.946667,2
1628249979.847178,21.958161,-25.257908,-0.136090,0.002203,0.001799,-0.480142,0.877186,0.000000,0.000000,0.000000,15.914458,-30.038365,-2.874595,map,1,9.833333,2
1628249980.347104,22.428672,-25.980642,-0.135850,0.001140,0.000519,-0.470656,0.882316,0.000000,0.000000,0.000000,15.914458,-30.038365,-2.874595,map,1,9.833333,2
1628249980.859648,22.979829,-26.757895,-0.137071,0.000796,-0.000788,-0.436028,0.899933,0.000000,0.000000,0.000000,16.588876,-31.538818,-2.752604,map,1,9.776667,2
1628249981.347161,23.516787,-27.422044,-0.140427,0.001435,-0.000718,-0.400582,0.916260,0.000000,0.000000,0.000000,16.588876,-31.538818,-2.752604,map,1,9.776667,2
1628249981.847133,24.125603,-28.080550,-0.131764,0.001277,0.001443,-0.382550,0.923933,0.000000,0.000000,0.000000,17.501575,-33.118141,-3.021614,map,1,9.793333,2
1628249982.359581,24.758268,-28.710543,-0.145302,-0.000341,0.001468,-0.388443,0.921471,0.000000,0.000000,0.000000,17.501575,-33.118141,-3.021614,map,1,9.793333,2
1628249982.847124,25.427308,-29.350329,-0.149807,-0.001773,0.000884,-0.389912,0.920850,0.000000,0.000000,0.000000,18.522913,-34.694773,-3.047625,map,1,9.816667,2
1628249983.372067,26.108877,-30.011801,-0.157321,-0.003647,0.002579,-0.389973,0.920816,0.000000,0.000000,0.000000,18.522913,-34.694773,-3.047625,map,1,9.816667,2
1628249983.859601,26.780000,-30.666096,-0.159040,-0.003781,0.001064,-0.394711,0.918797,0.000000,0.000000,0.000000,19.526798,-36.327379,-3.102637,map,1,9.790000,2
1628249984.359582,27.435278,-31.347421,-0.170052,-0.001662,0.002139,-0.411723,0.911305,0.000000,0.000000,0.000000,19.526798,-36.327379,-3.102637,map,1,9.790000,2
1628249984.859590,28.116943,-32.077696,-0.167847,-0.001136,0.004983,-0.426006,0.904706,0.000000,0.000000,0.000000,20.376253,-38.121666,-3.005650,map,1,9.743333,2
1628249985.359584,28.745962,-32.808440,-0.183894,-0.000937,0.004415,-0.436570,0.899659,0.000000,0.000000,0.000000,20.376253,-38.121666,-3.005650,map,1,9.743333,2
