timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z
1628249882.848870,-0.003353,0.000667,0.000290,0.000202,0.000107,-0.000172,1.000000,0.000000,0.000000,0.000000
1628249882.948803,-0.002219,0.000533,0.000340,0.000205,0.000105,-0.000110,1.000000,0.000000,0.000000,0.000000
1628249883.048806,-0.000993,0.000927,0.000346,0.000204,0.000098,-0.000108,1.000000,0.000000,0.000000,0.000000
1628249883.148788,0.002254,0.001769,0.000498,0.000206,0.000086,-0.000184,1.000000,0.000000,0.000000,0.000000
1628249883.248871,0.006890,0.001837,0.000821,0.000209,0.000061,-0.000186,1.000000,0.000000,0.000000,0.000000
1628249883.348790,0.013958,0.002427,0.001289,0.000220,-0.000016,-0.000331,1.000000,0.000000,0.000000,0.000000
1628249883.436332,0.022464,0.002123,0.001453,0.000220,-0.000050,-0.000841,1.000000,0.000000,0.000000,0.000000
1628249883.548828,0.035020,0.001877,0.002491,0.000226,-0.000190,-0.001962,0.999998,0.000000,0.000000,0.000000
1628249883.648856,0.049312,0.001621,0.002918,0.000234,-0.000261,-0.003638,0.999993,0.000000,0.000000,0.000000
1628249883.748761,0.068393,0.002132,0.002960,0.000217,-0.000280,-0.005753,0.999983,0.000000,0.000000,0.000000
1628249883.836286,0.088691,0.004791,0.002564,0.000173,-0.000262,-0.008781,0.999961,0.000000,0.000000,0.000000
1628249883.948760,0.112076,0.007865,0.001671,0.000115,-0.000344,-0.012533,0.999921,0.000000,0.000000,0.000000
1628249884.048763,0.137702,0.011720,0.001018,0.000126,-0.000298,-0.017838,0.999841,0.000000,0.000000,0.000000
1628249884.148761,0.164024,0.013669,-0.000285,0.000111,-0.000196,-0.024298,0.999705,0.000000,0.000000,0.000000
1628249884.248746,0.190522,0.015460,0.000263,0.000242,-0.000141,-0.031623,0.999500,0.000000,0.000000,0.000000
1628249884.348734,0.217701,0.017942,0.001519,0.000275,-0.000064,-0.039781,0.999208,0.000000,0.000000,0.000000
1628249884.436299,0.250271,0.022162,0.001009,0.000253,0.000050,-0.048655,0.998816,0.000000,0.000000,0.000000
1628249884.561233,0.285578,0.026313,0.001378,0.000231,0.000138,-0.058296,0.998299,0.000000,0.000000,0.000000
1628249884.648721,0.321250,0.031528,0.001134,0.000168,0.000183,-0.068032,0.997683,0.000000,0.000000,0.000000
1628249884.761204,0.360813,0.038831,0.000514,0.000105,0.000322,-0.078476,0.996916,0.000000,0.000000,0.000000
1628249884.848732,0.400784,0.041124,-0.000303,0.000099,0.000381,-0.088595,0.996068,0.000000,0.000000,0.000000
1628249884.961239,0.438066,0.042583,-0.000314,0.000091,0.000350,-0.098564,0.995131,0.000000,0.000000,0.000000
1628249885.048717,0.476087,0.041745,-0.000046,0.000138,0.000339,-0.108543,0.994092,0.000000,0.000000,0.000000
1628249885.148701,0.513366,0.039102,-0.000538,0.000144,0.000446,-0.118311,0.992976,0.000000,0.000000,0.000000
1628249885.248724,0.548844,0.037747,-0.000732,0.000083,0.000483,-0.127855,0.991793,0.000000,0.000000,0.000000
1628249885.348717,0.586370,0.035647,-0.001736,-0.000250,0.000459,-0.136780,0.990601,0.000000,0.000000,0.000000
1628249885.461179,0.624839,0.034645,-0.004059,-0.001014,0.000853,-0.145280,0.989390,0.000000,0.000000,0.000000
1628249885.561170,0.657681,0.030173,-0.007979,-0.000838,0.000661,-0.153288,0.988181,0.000000,0.000000,0.000000
1628249885.648669,0.687312,0.027516,-0.009921,-0.000302,0.000422,-0.161726,0.986836,0.000000,0.000000,0.000000
1628249885.748661,0.719232,0.023206,-0.008252,-0.000151,0.000325,-0.169732,0.985490,0.000000,0.000000,0.000000
1628249885.848649,0.751550,0.019158,-0.005978,-0.000353,0.000368,-0.177608,0.984101,0.000000,0.000000,0.000000
1628249885.948646,0.781980,0.013342,-0.004922,-0.001165,0.000421,-0.185611,0.982622,0.000000,0.000000,0.000000
1628249886.048654,0.813779,0.007426,-0.006863,-0.001375,0.000392,-0.193591,0.981081,0.000000,0.000000,0.000000
1628249886.148656,0.843939,0.002077,-0.010520,-0.001492,0.000731,-0.201821,0.979421,0.000000,0.000000,0.000000
1628249886.261139,0.874048,-0.005249,-0.011066,-0.001288,0.000724,-0.210096,0.977680,0.000000,0.000000,0.000000
1628249886.361135,0.905876,-0.013702,-0.010459,-0.001701,0.000739,-0.219126,0.975695,0.000000,0.000000,0.000000
1628249886.448627,0.939474,-0.021423,-0.011353,-0.001468,0.000789,-0.228518,0.973538,0.000000,0.000000,0.000000
1628249886.561113,0.973070,-0.031135,-0.011898,-0.001431,0.000430,-0.238293,0.971192,0.000000,0.000000,0.000000
1628249886.648611,1.007703,-0.042010,-0.011939,-0.001167,0.000056,-0.249115,0.968473,0.000000,0.000000,0.000000
1628249886.761161,1.045658,-0.056488,-0.012552,-0.000914,0.000177,-0.260326,0.965520,0.000000,0.000000,0.000000
1628249886.861160,1.083569,-0.069685,-0.010370,-0.000954,0.000049,-0.272474,0.962163,0.000000,0.000000,0.000000
1628249886.961184,1.127808,-0.086260,-0.008293,-0.001477,-0.000277,-0.285419,0.958402,0.000000,0.000000,0.000000
1628249887.048602,1.177977,-0.105728,-0.009170,-0.002038,-0.000057,-0.298438,0.954427,0.000000,0.000000,0.000000
1628249887.161132,1.227975,-0.126767,-0.012320,-0.002150,-0.000005,-0.313036,0.949739,0.000000,0.000000,0.000000
1628249887.261090,1.279985,-0.151781,-0.011640,-0.002260,-0.000289,-0.327646,0.944798,0.000000,0.000000,0.000000
1628249887.361125,1.333514,-0.181279,-0.011271,-0.002554,0.000096,-0.343077,0.939304,0.000000,0.000000,0.000000
1628249887.461070,1.388866,-0.214993,-0.007347,-0.003574,0.000854,-0.358577,0.933493,0.000000,0.000000,0.000000
1628249887.548583,1.447819,-0.252200,-0.008682,-0.003789,0.001038,-0.374094,0.927383,0.000000,0.000000,0.000000
1628249887.661120,1.506782,-0.293324,-0.013303,-0.002944,0.000651,-0.388309,0.921524,0.000000,0.000000,0.000000
1628249887.761053,1.565374,-0.337564,-0.015459,-0.002188,0.000463,-0.402389,0.915466,0.000000,0.000000,0.000000
1628249887.848560,1.622637,-0.383542,-0.013335,-0.002189,0.000591,-0.415788,0.909459,0.000000,0.000000,0.000000
1628249887.961033,1.679199,-0.427763,-0.010232,-0.003118,0.001343,-0.429213,0.903197,0.000000,0.000000,0.000000
1628249888.048610,1.740241,-0.480991,-0.008750,-0.003615,0.002213,-0.440518,0.897734,0.000000,0.000000,0.000000
1628249888.161022,1.803162,-0.538362,-0.011618,-0.003090,0.003050,-0.448352,0.893847,0.000000,0.000000,0.000000
1628249888.248530,1.859493,-0.597089,-0.018010,-0.001760,0.003272,-0.453594,0.891201,0.000000,0.000000,0.000000
1628249888.361023,1.907684,-0.654437,-0.020857,-0.000661,0.003056,-0.457541,0.889183,0.000000,0.000000,0.000000
1628249888.461061,1.951296,-0.708143,-0.016217,0.000564,0.003395,-0.461192,0.887294,0.000000,0.000000,0.000000
1628249888.561089,1.991222,-0.760873,-0.010901,0.001019,0.004610,-0.464122,0.885759,0.000000,0.000000,0.000000
1628249888.661073,2.029422,-0.810203,-0.009615,0.000561,0.005155,-0.466597,0.884455,0.000000,0.000000,0.000000
1628249888.761048,2.065488,-0.857640,-0.011488,0.000285,0.004967,-0.469006,0.883181,0.000000,0.000000,0.000000
1628249888.861011,2.099052,-0.903767,-0.012378,0.000647,0.005060,-0.471450,0.881878,0.000000,0.000000,0.000000
1628249888.961031,2.131757,-0.948630,-0.012544,0.000942,0.005433,-0.473615,0.880715,0.000000,0.000000,0.000000
1628249889.061021,2.163217,-0.992269,-0.012510,0.000929,0.005467,-0.475922,0.879470,0.000000,0.000000,0.000000
1628249889.161037,2.193681,-1.036793,-0.014493,0.000890,0.005039,-0.477542,0.878594,0.000000,0.000000,0.000000
1628249889.273533,2.224958,-1.080094,-0.016881,0.001473,0.004135,-0.479848,0.877341,0.000000,0.000000,0.000000
1628249889.360980,2.254818,-1.124390,-0.017371,0.002375,0.003461,-0.481806,0.876268,0.000000,0.000000,0.000000
1628249889.460967,2.284939,-1.166246,-0.016200,0.001942,0.003368,-0.483846,0.875144,0.000000,0.000000,0.000000
1628249889.560968,2.313743,-1.205975,-0.014475,0.000884,0.003567,-0.485846,0.874037,0.000000,0.000000,0.000000
1628249889.660963,2.342500,-1.246461,-0.017582,0.000529,0.003295,-0.487951,0.872865,0.000000,0.000000,0.000000
1628249889.761006,2.368549,-1.287732,-0.019858,0.000689,0.002967,-0.489983,0.871726,0.000000,0.000000,0.000000
1628249889.860960,2.394904,-1.327310,-0.018951,0.001094,0.002765,-0.492326,0.870406,0.000000,0.000000,0.000000
1628249889.960957,2.420855,-1.369403,-0.017717,0.001105,0.002999,-0.494656,0.869083,0.000000,0.000000,0.000000
1628249890.060958,2.448659,-1.409697,-0.017134,0.000866,0.003046,-0.496917,0.867792,0.000000,0.000000,0.000000
1628249890.160962,2.477458,-1.451205,-0.019782,0.000487,0.002973,-0.499339,0.866401,0.000000,0.000000,0.000000
1628249890.260934,2.504499,-1.493156,-0.020596,0.000940,0.002817,-0.502347,0.864661,0.000000,0.000000,0.000000
1628249890.360932,2.531845,-1.537243,-0.021363,0.001478,0.002678,-0.505968,0.862547,0.000000,0.000000,0.000000
1628249890.448469,2.559676,-1.579013,-0.020813,0.001165,0.002587,-0.509687,0.860355,0.000000,0.000000,0.000000
1628249890.561050,2.588951,-1.622215,-0.020795,0.000597,0.002660,-0.513505,0.858082,0.000000,0.000000,0.000000
1628249890.673458,2.616378,-1.668988,-0.021803,0.000342,0.002675,-0.517467,0.855699,0.000000,0.000000,0.000000
1628249890.760907,2.645498,-1.717813,-0.022449,0.000524,0.002632,-0.521450,0.853277,0.000000,0.000000,0.000000
1628249890.860904,2.674590,-1.766392,-0.022968,0.000936,0.002768,-0.525679,0.850678,0.000000,0.000000,0.000000
1628249890.961030,2.704460,-1.817280,-0.022330,0.000903,0.002983,-0.529339,0.848405,0.000000,0.000000,0.000000
1628249891.073400,2.736585,-1.868841,-0.023871,0.000790,0.002954,-0.532803,0.846234,0.000000,0.000000,0.000000
1628249891.160936,2.766441,-1.921479,-0.025660,0.000887,0.002761,-0.535957,0.844240,0.000000,0.000000,0.000000
1628249891.260884,2.796550,-1.976752,-0.025688,0.001057,0.002693,-0.538772,0.842446,0.000000,0.000000,0.000000
1628249891.360925,2.823810,-2.028427,-0.024469,0.000841,0.002504,-0.541575,0.840648,0.000000,0.000000,0.000000
1628249891.473407,2.849744,-2.078285,-0.025269,0.000473,0.002558,-0.544113,0.839008,0.000000,0.000000,0.000000
1628249891.560872,2.877590,-2.131168,-0.027772,0.000546,0.002520,-0.546792,0.837265,0.000000,0.000000,0.000000
1628249891.673375,2.901292,-2.181944,-0.027661,0.000943,0.002253,-0.549537,0.835466,0.000000,0.000000,0.000000
1628249891.760875,2.926988,-2.237253,-0.026327,0.001455,0.002118,-0.552078,0.833788,0.000000,0.000000,0.000000
1628249891.860861,2.951495,-2.292271,-0.025510,0.001453,0.002231,-0.554642,0.832085,0.000000,0.000000,0.000000
1628249891.973406,2.978351,-2.350548,-0.026645,0.001330,0.002060,-0.557120,0.830428,0.000000,0.000000,0.000000
1628249892.060866,3.005220,-2.407206,-0.027871,0.001550,0.001694,-0.559723,0.828677,0.000000,0.000000,0.000000
1628249892.160851,3.031230,-2.464591,-0.028992,0.001632,0.001378,-0.562591,0.826733,0.000000,0.000000,0.000000
1628249892.260846,3.060535,-2.523388,-0.029754,0.001415,0.001174,-0.565448,0.824782,0.000000,0.000000,0.000000
1628249892.360823,3.087934,-2.584434,-0.030923,0.001136,0.000796,-0.568580,0.822627,0.000000,0.000000,0.000000
1628249892.473327,3.113271,-2.644162,-0.030898,0.001415,0.000740,-0.571666,0.820485,0.000000,0.000000,0.000000
1628249892.573323,3.139984,-2.709672,-0.031157,0.001793,0.000969,-0.574832,0.818269,0.000000,0.000000,0.000000
1628249892.673326,3.164624,-2.772600,-0.033192,0.002132,0.000818,-0.577834,0.816151,0.000000,0.000000,0.000000
1628249892.773317,3.188433,-2.836817,-0.034243,0.002413,0.000236,-0.581159,0.813786,0.000000,0.000000,0.000000
1628249892.873362,3.214289,-2.900812,-0.033098,0.002519,-0.000162,-0.584584,0.811329,0.000000,0.000000,0.000000
1628249892.973342,3.240997,-2.967354,-0.030889,0.002408,-0.000235,-0.587917,0.808918,0.000000,0.000000,0.000000
1628249893.073296,3.266165,-3.031164,-0.032664,0.002288,-0.000433,-0.591501,0.806301,0.000000,0.000000,0.000000
1628249893.173364,3.290763,-3.098027,-0.031726,0.002626,-0.000530,-0.594989,0.803729,0.000000,0.000000,0.000000
1628249893.273285,3.316957,-3.167256,-0.030482,0.003331,0.000047,-0.598408,0.801185,0.000000,0.000000,0.000000
1628249893.360795,3.341067,-3.237731,-0.032730,0.003507,0.000374,-0.601502,0.798864,0.000000,0.000000,0.000000
1628249893.460786,3.362373,-3.306760,-0.034778,0.003353,0.000096,-0.604555,0.796556,0.000000,0.000000,0.000000
1628249893.560762,3.385215,-3.374073,-0.033823,0.003320,0.000040,-0.607346,0.794430,0.000000,0.000000,0.000000
1628249893.673301,3.407054,-3.443052,-0.034374,0.003405,0.000246,-0.610034,0.792368,0.000000,0.000000,0.000000
1628249893.760833,3.426587,-3.512376,-0.037208,0.003813,-0.000030,-0.612500,0.790461,0.000000,0.000000,0.000000
1628249893.873257,3.448517,-3.581973,-0.035684,0.004738,-0.000561,-0.614995,0.788516,0.000000,0.000000,0.000000
1628249893.973290,3.473060,-3.651568,-0.033594,0.005530,-0.000098,-0.616974,0.786964,0.000000,0.000000,0.000000
1628249894.073263,3.493990,-3.723349,-0.035133,0.004165,0.000330,-0.618551,0.785733,0.000000,0.000000,0.000000
1628249894.160842,3.514425,-3.796112,-0.036438,0.002489,-0.000049,-0.619422,0.785055,0.000000,0.000000,0.000000
1628249894.260757,3.529574,-3.870567,-0.035738,0.002121,0.000173,-0.619529,0.784971,0.000000,0.000000,0.000000
1628249894.373247,3.537627,-3.950615,-0.038720,0.002082,-0.000224,-0.615753,0.787936,0.000000,0.000000,0.000000
1628249894.473232,3.545830,-4.026569,-0.040095,0.001673,-0.001022,-0.609643,0.792674,0.000000,0.000000,0.000000
1628249894.573237,3.557100,-4.101082,-0.039384,0.001586,-0.001852,-0.601976,0.798511,0.000000,0.000000,0.000000
1628249894.673285,3.573885,-4.174507,-0.034596,0.001827,-0.001435,-0.594147,0.804353,0.000000,0.000000,0.000000
1628249894.773220,3.586824,-4.247472,-0.034310,0.001965,-0.000441,-0.584848,0.811140,0.000000,0.000000,0.000000
1628249894.873209,3.605955,-4.317967,-0.037573,0.000629,-0.000540,-0.575087,0.818092,0.000000,0.000000,0.000000
1628249894.973204,3.628929,-4.387212,-0.036659,-0.000341,-0.000602,-0.565178,0.824969,0.000000,0.000000,0.000000
1628249895.085685,3.653912,-4.459635,-0.036789,-0.000528,-0.000001,-0.555273,0.831668,0.000000,0.000000,0.000000
1628249895.173186,3.679853,-4.531594,-0.037248,-0.000676,-0.000074,-0.544932,0.838480,0.000000,0.000000,0.000000
1628249895.273175,3.706776,-4.604191,-0.035390,-0.000743,0.000194,-0.533983,0.845495,0.000000,0.000000,0.000000
1628249895.373181,3.738267,-4.679957,-0.038730,-0.001450,0.000390,-0.522883,0.852403,0.000000,0.000000,0.000000
1628249895.473236,3.769528,-4.753705,-0.042469,-0.002732,-0.000690,-0.511282,0.859408,0.000000,0.000000,0.000000
1628249895.573174,3.800873,-4.827057,-0.041872,-0.003278,-0.001016,-0.500011,0.866012,0.000000,0.000000,0.000000
1628249895.673164,3.835466,-4.900445,-0.041929,-0.003499,-0.001692,-0.488744,0.872418,0.000000,0.000000,0.000000
1628249895.773203,3.873394,-4.973997,-0.038354,-0.003747,-0.001924,-0.477015,0.878885,0.000000,0.000000,0.000000
1628249895.873155,3.913495,-5.047374,-0.037409,-0.004076,-0.001250,-0.465894,0.884830,0.000000,0.000000,0.000000
1628249895.985656,3.954475,-5.118440,-0.040326,-0.004852,-0.001667,-0.454917,0.890519,0.000000,0.000000,0.000000
1628249896.085686,3.998600,-5.186338,-0.038036,-0.005247,-0.001275,-0.445591,0.895220,0.000000,0.000000,0.000000
1628249896.173149,4.052188,-5.252101,-0.038196,-0.005228,-0.000422,-0.437871,0.899022,0.000000,0.000000,0.000000
1628249896.273136,4.099436,-5.317768,-0.039633,-0.004877,-0.001035,-0.430744,0.902460,0.000000,0.000000,0.000000
1628249896.373130,4.146287,-5.383971,-0.035764,-0.003536,-0.000531,-0.423987,0.905661,0.000000,0.000000,0.000000
1628249896.473129,4.194422,-5.448502,-0.039492,-0.002792,0.000208,-0.417277,0.908775,0.000000,0.000000,0.000000
1628249896.573121,4.244774,-5.511929,-0.039355,-0.003138,-0.000629,-0.410170,0.912003,0.000000,0.000000,0.000000
1628249896.673115,4.298321,-5.574525,-0.036477,-0.003758,-0.000083,-0.403931,0.914782,0.000000,0.000000,0.000000
1628249896.773110,4.352754,-5.636599,-0.039933,-0.004644,0.000058,-0.397411,0.917629,0.000000,0.000000,0.000000
1628249896.873108,4.406152,-5.700039,-0.036765,-0.004793,-0.000625,-0.390954,0.920398,0.000000,0.000000,0.000000
1628249896.973103,4.460874,-5.763430,-0.035379,-0.003438,0.000110,-0.384944,0.922934,0.000000,0.000000,0.000000
1628249897.085598,4.515575,-5.827281,-0.042816,-0.002811,-0.001253,-0.378674,0.925525,0.000000,0.000000,0.000000
1628249897.185594,4.572972,-5.888354,-0.039701,-0.002305,-0.002947,-0.372421,0.928056,0.000000,0.000000,0.000000
1628249897.273085,4.634308,-5.945444,-0.035235,-0.002150,-0.001949,-0.366652,0.930354,0.000000,0.000000,0.000000
1628249897.373082,4.692933,-6.002449,-0.039087,-0.003030,-0.001857,-0.360623,0.932705,0.000000,0.000000,0.000000
1628249897.535581,4.752264,-6.059822,-0.034607,-0.003613,-0.001937,-0.354514,0.935042,0.000000,0.000000,0.000000
1628249897.585568,4.814487,-6.119925,-0.034861,-0.002917,-0.001403,-0.348236,0.937401,0.000000,0.000000,0.000000
1628249897.685570,4.874226,-6.178692,-0.039487,-0.002112,-0.002551,-0.342155,0.939638,0.000000,0.000000,0.000000
1628249897.785570,4.936927,-6.235960,-0.035101,-0.001069,-0.003287,-0.336735,0.941593,0.000000,0.000000,0.000000
1628249897.873053,5.005238,-6.290917,-0.035158,-0.000791,-0.002852,-0.331886,0.943315,0.000000,0.000000,0.000000
1628249897.973051,5.070658,-6.340667,-0.035625,-0.001399,-0.003134,-0.327702,0.944775,0.000000,0.000000,0.000000
1628249898.085555,5.139566,-6.390903,-0.031618,-0.001652,-0.003063,-0.325484,0.945541,0.000000,0.000000,0.000000
1628249898.173042,5.207523,-6.439797,-0.032980,-0.000944,-0.002645,-0.323980,0.946060,0.000000,0.000000,0.000000
1628249898.285574,5.277448,-6.489633,-0.035743,-0.000031,-0.003170,-0.324238,0.945970,0.000000,0.000000,0.000000
1628249898.385592,5.350111,-6.539294,-0.036829,0.000466,-0.003287,-0.325639,0.945488,0.000000,0.000000,0.000000
1628249898.485528,5.424344,-6.588462,-0.035474,0.000393,-0.002625,-0.327896,0.944710,0.000000,0.000000,0.000000
1628249898.623083,5.499044,-6.641507,-0.031966,0.000291,-0.001874,-0.330821,0.943692,0.000000,0.000000,0.000000
1628249898.685520,5.571545,-6.695383,-0.032018,0.001112,-0.001381,-0.333220,0.942847,0.000000,0.000000,0.000000
1628249898.785511,5.642269,-6.748563,-0.034943,0.002185,-0.002017,-0.336225,0.941777,0.000000,0.000000,0.000000
1628249898.873004,5.710929,-6.803063,-0.034388,0.002860,-0.002268,-0.339510,0.940595,0.000000,0.000000,0.000000
1628249898.973010,5.779183,-6.854862,-0.032986,0.002747,-0.001851,-0.343088,0.939297,0.000000,0.000000,0.000000
1628249899.085542,5.849424,-6.907375,-0.031518,0.002250,-0.001499,-0.347301,0.937750,0.000000,0.000000,0.000000
1628249899.173065,5.918134,-6.962920,-0.029828,0.002307,-0.000809,-0.350604,0.936521,0.000000,0.000000,0.000000
1628249899.298042,5.983792,-7.018915,-0.033814,0.002993,-0.001144,-0.353120,0.935573,0.000000,0.000000,0.000000
1628249899.385524,6.044351,-7.072415,-0.037129,0.003834,-0.002230,-0.355560,0.934643,0.000000,0.000000,0.000000
1628249899.485518,6.102875,-7.123229,-0.033211,0.004735,-0.001812,-0.357856,0.933763,0.000000,0.000000,0.000000
1628249899.585531,6.160551,-7.171491,-0.034710,0.004406,-0.001227,-0.359702,0.933056,0.000000,0.000000,0.000000
1628249899.685509,6.215287,-7.217798,-0.034959,0.004029,-0.001481,-0.361870,0.932219,0.000000,0.000000,0.000000
1628249899.785525,6.266349,-7.264542,-0.030843,0.004149,-0.001027,-0.363495,0.931587,0.000000,0.000000,0.000000
1628249899.885470,6.313774,-7.310319,-0.031115,0.004687,-0.000598,-0.365111,0.930952,0.000000,0.000000,0.000000
1628249899.973061,6.361328,-7.351119,-0.035645,0.005238,-0.001285,-0.366753,0.930303,0.000000,0.000000,0.000000
1628249900.085506,6.406773,-7.388573,-0.035304,0.005524,-0.001985,-0.368423,0.929640,0.000000,0.000000,0.000000
